Query,Restaurant,Relevance Score
Where can I find a place where the chef is passionate about local food?,Barbuzzo,1
Where can I find a place where the chef is passionate about local food?,Octopus Falafel Truck,3
Where can I find a place where the chef is passionate about local food?,Davios,1
Where can I find a place where the chef is passionate about local food?,Villa Di Roma,1
Where can I find a place where the chef is passionate about local food?,Café y Chocolate,2
Where can I find a place where the chef is passionate about local food?,Double Knot,1
Where can I find a place where the chef is passionate about local food?,Reading Terminal Market,3
Where can I find a place where the chef is passionate about local food?,The Rooster,2
Where can I find a place where the chef is passionate about local food?,Bud & Marilyn's,1
Where can I find a place where the chef is passionate about local food?,Cafe La Maude,2
Where can I find a place where the chef is passionate about local food?,Dmitri's,2
Where can I find a place where the chef is passionate about local food?,Rex at the Royal,2
Where can I find a place where the chef is passionate about local food?,Deke's Bar-B-Que,2
Where can I find a place where the chef is passionate about local food?,Indian Kitchen Lovash,1
Where can I find a place where the chef is passionate about local food?,New Delhi Indian Restaurant,0
Where can I find a place where the chef is passionate about local food?,Blue Corn,2
Where can I find a place where the chef is passionate about local food?,Isot Mediterranean Cuisine,2
Where can I find a place where the chef is passionate about local food?,Figs,2
Where can I find a place where the chef is passionate about local food?,Taqueria La Veracruzana,0
Where can I find a place where the chef is passionate about local food?,Pub & Kitchen,2
Where can I find a place where the chef is passionate about local food?,Fette Sau,2
Where can I find a place where the chef is passionate about local food?,Front Street Cafe,2
Where can I find a place where the chef is passionate about local food?,Le Viet Restaurant,1
Where can I find a place where the chef is passionate about local food?,Su Xing House,0
Where can I find a place where the chef is passionate about local food?,Banana Leaf,1
Where can I find a place where the chef is passionate about local food?,Bellini,2
Where can I find a place where the chef is passionate about local food?,Heritage,3
Where can I find a place where the chef is passionate about local food?,Kraftwork,2
Where can I find a place where the chef is passionate about local food?,Sitar India,0
Where can I find a place where the chef is passionate about local food?,Mercato BYOB,2
Where can I find a place where the chef is passionate about local food?,Harp & Crown,1
Where can I find a place where the chef is passionate about local food?,House of Thai Cuisine,1
Where can I find a place where the chef is passionate about local food?,Los Gallos Mexican Taqueria,1
Where can I find a place where the chef is passionate about local food?,Tredici Enoteca,2
Where can I find a place where the chef is passionate about local food?,Dim Sum Garden,0
Where can I find a place where the chef is passionate about local food?,Le Virtu,2
Where can I find a place where the chef is passionate about local food?,Wm Mulherin's Sons,2
Where can I find a place where the chef is passionate about local food?,Koreana,1
Where can I find a place where the chef is passionate about local food?,Barclay Prime,1
Where can I find a place where the chef is passionate about local food?,Alyan's Restaurant,2
Where can I find a place where the chef is passionate about local food?,El Jarocho,2
Where can I find a place where the chef is passionate about local food?,The Industry,1
Where can I find a place where the chef is passionate about local food?,Porcini,3
Where can I find a place where the chef is passionate about local food?,Steve's Prince of Steaks,0
Where can I find a place where the chef is passionate about local food?,Maggiano's Little Italy,0
Where can I find a place where the chef is passionate about local food?,Vietnam Restaurant,1
Where can I find a place where the chef is passionate about local food?,JJ Thai Cuisine,1
Where can I find a place where the chef is passionate about local food?,Jong Ka Jib,2
Where can I find a place where the chef is passionate about local food?,HipCityVeg,0
Where can I find a place where the chef is passionate about local food?,Smile Cafe,1
Where can I find a place where the chef is passionate about local food?,Southgate,2
Where can I find a place where the chef is passionate about local food?,L'Angolo Ristorante,2
Where can I find a place where the chef is passionate about local food?,The Continental Restaurant and Martini Bar,1
Where can I find a place where the chef is passionate about local food?,Almaz Cafe,2
Where can I find a place where the chef is passionate about local food?,Sazon Restaurant & Cafe,3
Where can I find a place where the chef is passionate about local food?,The Spicy Belly,2
Where can I find a place where the chef is passionate about local food?,Soy Cafe,1
Where can I find a place where the chef is passionate about local food?,Osteria,3
Where can I find a place where the chef is passionate about local food?,Charlie Was a Sinner,2
Where can I find a place where the chef is passionate about local food?,Valanni,1
Where can I find a place where the chef is passionate about local food?,Alma de Cuba,3
Where can I find a place where the chef is passionate about local food?,Hungry Pigeon,3
Where can I find a place where the chef is passionate about local food?,Govinda's Vegetarian,1
Where can I find a place where the chef is passionate about local food?,Radicchio Cafe,2
Where can I find a place where the chef is passionate about local food?,Stock,3
Where can I find a place where the chef is passionate about local food?,Jamonera,2
Where can I find a place where the chef is passionate about local food?,The Love,2
Where can I find a place where the chef is passionate about local food?,The QUICK FIXX,1
Where can I find a place where the chef is passionate about local food?,Tinto,2
Where can I find a place where the chef is passionate about local food?,Green Eggs Café,2
Where can I find a place where the chef is passionate about local food?,Butcher Bar,2
Where can I find a place where the chef is passionate about local food?,Spasso Italian Grill,1
Where can I find a place where the chef is passionate about local food?,Spice End,0
Where can I find a place where the chef is passionate about local food?,The Victor Cafe,1
Where can I find a place where the chef is passionate about local food?,Amma's South Indian Cuisine,2
Where can I find a place where the chef is passionate about local food?,In Riva,3
Where can I find a place where the chef is passionate about local food?,Buddakan,0
Where can I find a place where the chef is passionate about local food?,Cedar Park Cafe,1
Where can I find a place where the chef is passionate about local food?,La Viola,2
Where can I find a place where the chef is passionate about local food?,Marathon,1
Where can I find a place where the chef is passionate about local food?,Tamarind,2
Where can I find a place where the chef is passionate about local food?,Sam's Morning Glory Diner,3
Where can I find a place where the chef is passionate about local food?,Dante & Luigi's,2
Where can I find a place where the chef is passionate about local food?,Trolley Car Diner,1
Where can I find a place where the chef is passionate about local food?,Chima Steakhouse,0
Where can I find a place where the chef is passionate about local food?,Amis Trattoria,1
Where can I find a place where the chef is passionate about local food?,Ekta Indian Cuisine,0
Where can I find a place where the chef is passionate about local food?,Que Chula Es Puebla,2
Where can I find a place where the chef is passionate about local food?,Xochitl,3
Where can I find a place where the chef is passionate about local food?,Del Frisco's Double Eagle Steakhouse,0
Where can I find a place where the chef is passionate about local food?,Jones,1
Where can I find a place where the chef is passionate about local food?,Bing Bing Dim Sum,1
Where can I find a place where the chef is passionate about local food?,Bar Bombón,0
Where can I find a place where the chef is passionate about local food?,The Farmers' Cabinet,3
Where can I find a place where the chef is passionate about local food?,Honey's Sit-N-Eat,2
Where can I find a place where the chef is passionate about local food?,Tequilas Restaurant,1
Where can I find a place where the chef is passionate about local food?,South Philly Barbacoa,3
Where can I find a place where the chef is passionate about local food?,Circles Contemporary Thai,0
Where can I find a place where the chef is passionate about local food?,Rustica,1
Where can I find a place where the chef is passionate about local food?,Hickory Lane American Bistro,2
Where can I find a place where the chef is passionate about local food?,Saad's Halal Restaurant,2
Where can I find a place where the chef is passionate about local food?,Francoluigi's Pizzeria & Italian Restaurant,0
Where can I find a place where the chef is passionate about local food?,Memphis Taproom,2
Where can I find a place where the chef is passionate about local food?,South,1
Where can I find a place where the chef is passionate about local food?,Veda - Modern Indian Bistro,2
Where can I find a place where the chef is passionate about local food?,Taco Riendo,1
Where can I find a place where the chef is passionate about local food?,Distrito,2
Where can I find a place where the chef is passionate about local food?,Bistro SouthEast,2
Where can I find a place where the chef is passionate about local food?,Giorgio On Pine,2
Where can I find a place where the chef is passionate about local food?,Shiao Lan Kung,1
Where can I find a place where the chef is passionate about local food?,Alla Spina,3
Where can I find a place where the chef is passionate about local food?,Estia,1
Where can I find a place where the chef is passionate about local food?,Positano Coast by Aldo Lamberti,1
Where can I find a place where the chef is passionate about local food?,honeygrow,3
Where can I find a place where the chef is passionate about local food?,Manakeesh Cafe Bakery & Grill,1
Where can I find a place where the chef is passionate about local food?,Bar Hygge,2
Where can I find a place where the chef is passionate about local food?,Tria Cafe Rittenhouse,1
Where can I find a place where the chef is passionate about local food?,Rittenhouse Grill,0
Where can I find a place where the chef is passionate about local food?,Bar Ferdinand,2
Where can I find a place where the chef is passionate about local food?,1225Raw Sushi and Sake Lounge,0
Where can I find a place where the chef is passionate about local food?,Jasmine Rice - Rittenhouse,2
Where can I find a place where the chef is passionate about local food?,E Mei Restaurant,2
Where can I find a place where the chef is passionate about local food?,The Little Lion,1
Where can I find a place where the chef is passionate about local food?,Gnocchi,3
Where can I find a place where the chef is passionate about local food?,Destination Dogs,1
Where can I find a place where the chef is passionate about local food?,Chubby Cattle,0
Where can I find a place where the chef is passionate about local food?,Sakura Mandarin,0
Where can I find a place where the chef is passionate about local food?,Zama,2
Where can I find a place where the chef is passionate about local food?,The Gaslight,1
Where can I find a place where the chef is passionate about local food?,Xiandu Thai,2
Where can I find a place where the chef is passionate about local food?,Giwa Korean Kitchen,0
Where can I find a place where the chef is passionate about local food?,Pod,0
Where can I find a place where the chef is passionate about local food?,Tiffin,0
Where can I find a place where the chef is passionate about local food?,Hinge Cafe,2
Where can I find a place where the chef is passionate about local food?,Bridget Foy's,1
Where can I find a place where the chef is passionate about local food?,Abyssinia,2
Where can I find a place where the chef is passionate about local food?,Tela's Market & Kitchen,2
Where can I find a place where the chef is passionate about local food?,El Fuego,0
