Query,Restaurant,Relevance Score
Where can I find a place with a creative menu?,Little Tokyo Small Plates & Noodle Bar,2
Where can I find a place with a creative menu?,Red Gravy,2
Where can I find a place with a creative menu?,Frey Smoked Meat,2
Where can I find a place with a creative menu?,Pho Bistreaux,2
Where can I find a place with a creative menu?,Pizza Domenica,3
Where can I find a place with a creative menu?,Diamond Street Bar & Grill,2
Where can I find a place with a creative menu?,Tsunami Sushi,3
Where can I find a place with a creative menu?,Blaze Pizza,3
Where can I find a place with a creative menu?,Estrella Steak & Lobster,2
Where can I find a place with a creative menu?,Snug Harbor Jazz Bistro,2
Where can I find a place with a creative menu?,Tartine,3
Where can I find a place with a creative menu?,The Old Coffee Pot Restaurant,2
Where can I find a place with a creative menu?,801 Royal,2
Where can I find a place with a creative menu?,The Market Cafe,2
Where can I find a place with a creative menu?,The Trolley Stop Cafe,2
Where can I find a place with a creative menu?,Wakin' Bakin',3
Where can I find a place with a creative menu?,Ole Saint,2
Where can I find a place with a creative menu?,Amici,2
Where can I find a place with a creative menu?,Felix's Restaurant & Oyster Bar,2
Where can I find a place with a creative menu?,Chiba,3
Where can I find a place with a creative menu?,Creole House Restaurant & Oyster Bar,2
Where can I find a place with a creative menu?,Galliano Restaurant,3
Where can I find a place with a creative menu?,Nacho Mama's Mexican Grill,2
Where can I find a place with a creative menu?,Welty's Deli and Catering,2
Where can I find a place with a creative menu?,Frankie & Johnny's,2
Where can I find a place with a creative menu?,Cafe Fleur De Lis,2
Where can I find a place with a creative menu?,Stanley,3
Where can I find a place with a creative menu?,Coterie Restaurant & Oyster Bar,2
Where can I find a place with a creative menu?,Casamento's Restaurant,1
Where can I find a place with a creative menu?,Cafe Rose Nicaud,2
Where can I find a place with a creative menu?,Verti Marte,3
Where can I find a place with a creative menu?,Bayou Hot Wings,2
Where can I find a place with a creative menu?,Refuel Cafe,2
Where can I find a place with a creative menu?,Grand Isle,2
Where can I find a place with a creative menu?,Tacos And Beer,2
Where can I find a place with a creative menu?,Neyow's Creole Cafe,2
Where can I find a place with a creative menu?,Le Bayou Restaurant,2
Where can I find a place with a creative menu?,The Maison,2
Where can I find a place with a creative menu?,Parasol's,2
Where can I find a place with a creative menu?,The Governor,2
Where can I find a place with a creative menu?,Dong Phuong,2
Where can I find a place with a creative menu?,Fiorella's Cafe,2
Where can I find a place with a creative menu?,Deja Vu Restaurant & Bar,2
Where can I find a place with a creative menu?,Columns,2
Where can I find a place with a creative menu?,Magasin Vietnamese Cafe,2
Where can I find a place with a creative menu?,The Halal Guys,1
Where can I find a place with a creative menu?,Union Kitchen & Union Party Room,2
Where can I find a place with a creative menu?,Liuzza's By The Track,2
Where can I find a place with a creative menu?,Streetcar Cafe,2
Where can I find a place with a creative menu?,Surrey's Uptown,3
Where can I find a place with a creative menu?,Cafe Conti,3
Where can I find a place with a creative menu?,Ruth's Chris Steak House,1
Where can I find a place with a creative menu?,Two Chicks Cafe,3
Where can I find a place with a creative menu?,Crabby Jack's,3
Where can I find a place with a creative menu?,Stein's Market and Deli,3
Where can I find a place with a creative menu?,Manning's Sports Bar and Grill,2
Where can I find a place with a creative menu?,Desire Oyster Bar,2
Where can I find a place with a creative menu?,The Blue Crab Restaurant & Oyster Bar,2
Where can I find a place with a creative menu?,Tracey's Original Irish Channel Bar,2
Where can I find a place with a creative menu?,Mulate's,1
Where can I find a place with a creative menu?,Bourbon House,2
Where can I find a place with a creative menu?,Gus's World Famous Fried Chicken,0
Where can I find a place with a creative menu?,Cooter Brown's,2
Where can I find a place with a creative menu?,Turtle Bay,2
Where can I find a place with a creative menu?,Guy's Po Boys,2
Where can I find a place with a creative menu?,Pho Tau Bay Restaurant,2
Where can I find a place with a creative menu?,Pere Antoine Restaurant,1
Where can I find a place with a creative menu?,The Daily Beet,3
Where can I find a place with a creative menu?,Cafe Pontalba,2
Where can I find a place with a creative menu?,Jung's Golden Dragon II,2
Where can I find a place with a creative menu?,9 Roses Cafe,2
Where can I find a place with a creative menu?,The Howlin' Wolf,2
Where can I find a place with a creative menu?,Jimmy J's Cafe,3
Where can I find a place with a creative menu?,Morrow's,2
Where can I find a place with a creative menu?,Bayou Burger & Sports Company,2
Where can I find a place with a creative menu?,Mr Ed's Oyster Bar - Bienville,2
Where can I find a place with a creative menu?,Arnaud's French 75 Bar,3
Where can I find a place with a creative menu?,Gazebo Cafe,2
Where can I find a place with a creative menu?,Sucré,3
Where can I find a place with a creative menu?,Mikimoto,2
Where can I find a place with a creative menu?,Saints And Sinners,2
Where can I find a place with a creative menu?,Ninja Restaurant,2
Where can I find a place with a creative menu?,Seither's Seafood,3
Where can I find a place with a creative menu?,Nonna Mia Cafe & Pizzeria,2
Where can I find a place with a creative menu?,The Jimani,2
Where can I find a place with a creative menu?,Mena's Palace,2
Where can I find a place with a creative menu?,Remoulade,2
Where can I find a place with a creative menu?,Surrey's Café & Juice Bar,3
Where can I find a place with a creative menu?,Attiki Bar and Grill,2
Where can I find a place with a creative menu?,Royal House,2
Where can I find a place with a creative menu?,Lilly's Cafe,2
Where can I find a place with a creative menu?,Wood Pizza Bistro and Taphouse,3
Where can I find a place with a creative menu?,HiVolt Coffee,3
Where can I find a place with a creative menu?,Shawarma on the Go,2
Where can I find a place with a creative menu?,Domilise Po-Boys & Bar,1
Where can I find a place with a creative menu?,Barcadia,2
Where can I find a place with a creative menu?,Liberty Cheesesteaks,2
Where can I find a place with a creative menu?,Nomiya,3
Where can I find a place with a creative menu?,Le Pavillon Hotel,2
Where can I find a place with a creative menu?,Parkway Bakery & Tavern,2
Where can I find a place with a creative menu?,Meals From The Heart Cafe,2
Where can I find a place with a creative menu?,BOIL Seafood House,2
Where can I find a place with a creative menu?,Bubba Gump Shrimp Co.,2
Where can I find a place with a creative menu?,"The Ritz-Carlton, New Orleans",2
Where can I find a place with a creative menu?,Olde Nola Cookery,2
Where can I find a place with a creative menu?,Cafe Beignet on Bourbon Street,2
Where can I find a place with a creative menu?,Brothers Food Mart,1
Where can I find a place with a creative menu?,Tiki Tolteca,3
Where can I find a place with a creative menu?,Asuka Sushi & Hibachi,3
Where can I find a place with a creative menu?,Cajun Seafood,2
Where can I find a place with a creative menu?,Poke Loa,3
Where can I find a place with a creative menu?,Clesi's Restaurant & Catering,2
Where can I find a place with a creative menu?,Cajun Mike's Pub & Grub,2
Where can I find a place with a creative menu?,Copper Monkey Grill,2
Where can I find a place with a creative menu?,Mambo's,2
Where can I find a place with a creative menu?,Cafe Envie & Espresso Bar,2
Where can I find a place with a creative menu?,Mahony's Po-Boys & Seafood,2
Where can I find a place with a creative menu?,Franks Restaurant,1
Where can I find a place with a creative menu?,Pier 424 Seafood Market,2
Where can I find a place with a creative menu?,Willie Mae's Scotch House,2
Where can I find a place with a creative menu?,House of Blues New Orleans,2
Where can I find a place with a creative menu?,Daisy Dukes - French Quarter,1
Where can I find a place with a creative menu?,Monty's on the Square,2
Where can I find a place with a creative menu?,Gallier Restaurant & Oyster Bar,2
Where can I find a place with a creative menu?,Ruby Slipper - New Orleans,3
Where can I find a place with a creative menu?,Five Happiness Chinese Restaurant,2
Where can I find a place with a creative menu?,Breads on Oak Cafe & Bakery,3
Where can I find a place with a creative menu?,Napoleon House,1
Where can I find a place with a creative menu?,Cafe Negril,2
Where can I find a place with a creative menu?,World Famous N'awlins Cafe & Spice Emporium,2
Where can I find a place with a creative menu?,Dolce Vita Pizzeria,3
Where can I find a place with a creative menu?,Dian Xin,3
Where can I find a place with a creative menu?,Mother's Restaurant,2
Where can I find a place with a creative menu?,French Toast,3
Where can I find a place with a creative menu?,Merchant,3
Where can I find a place with a creative menu?,Backatown Coffee Parlour,2
Where can I find a place with a creative menu?,J's Seafood Dock,2
Where can I find a place with a creative menu?,The Crazy Lobster Bar & Grill,2
Where can I find a place with a creative menu?,G's Pizza,2
Where can I find a place with a creative menu?,District Donuts Sliders Brew,3
Where can I find a place with a creative menu?,Sushi Brothers,3
Where can I find a place with a creative menu?,Johnny's Po-Boys,2
Where can I find a place with a creative menu?,Mahony's Po-Boys & Seafood  - Uptown,2
Where can I find a place with a creative menu?,Windsor Court Hotel,2
Where can I find a place with a creative menu?,Gene's PO-Boys,1
Where can I find a place with a creative menu?,Acme Oyster House,2
Where can I find a place with a creative menu?,Reginelli's Pizzeria,3
Where can I find a place with a creative menu?,Avenue Cafe,3
Where can I find a place with a creative menu?,NOLA Poboys,2
Where can I find a place with a creative menu?,Mr. Ed's Oyster Bar - St Charles Ave,2
Where can I find a place with a creative menu?,The Bulldog,2
Where can I find a place with a creative menu?,Krystal,0
Where can I find a place with a creative menu?,Mid City Pizza,3
