Query,Restaurant,Relevance Score
Looking for a restaurant that feels exclusive but not pretentious.,Philadelphia Chutney Company,2
Looking for a restaurant that feels exclusive but not pretentious.,Dalessandro’s Steaks & Hoagies,1
Looking for a restaurant that feels exclusive but not pretentious.,Bleu Sushi,2
Looking for a restaurant that feels exclusive but not pretentious.,Beck's Cajun Cafe,1
Looking for a restaurant that feels exclusive but not pretentious.,Loco Pez,2
Looking for a restaurant that feels exclusive but not pretentious.,Soy Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,Circles Contemporary Asian,2
Looking for a restaurant that feels exclusive but not pretentious.,Honest Tom's Plant Based Taco Shop,1
Looking for a restaurant that feels exclusive but not pretentious.,Cleavers,2
Looking for a restaurant that feels exclusive but not pretentious.,Schlesinger's,2
Looking for a restaurant that feels exclusive but not pretentious.,Yards Brewing Company,2
Looking for a restaurant that feels exclusive but not pretentious.,Chubbys Steaks,2
Looking for a restaurant that feels exclusive but not pretentious.,Lucky's Last Chance,2
Looking for a restaurant that feels exclusive but not pretentious.,Las Margaritas,2
Looking for a restaurant that feels exclusive but not pretentious.,The Bakeshop on 20th,2
Looking for a restaurant that feels exclusive but not pretentious.,Tom's Dim Sum,1
Looking for a restaurant that feels exclusive but not pretentious.,Pearl's Oyster Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,Local Tavern,2
Looking for a restaurant that feels exclusive but not pretentious.,Wrap Shack,2
Looking for a restaurant that feels exclusive but not pretentious.,RIM Cafe,3
Looking for a restaurant that feels exclusive but not pretentious.,The Cheesecake Factory,2
Looking for a restaurant that feels exclusive but not pretentious.,Chickie's and Pete's,0
Looking for a restaurant that feels exclusive but not pretentious.,Spice C,1
Looking for a restaurant that feels exclusive but not pretentious.,Famous 4th Street Delicatessen,1
Looking for a restaurant that feels exclusive but not pretentious.,Bufad,2
Looking for a restaurant that feels exclusive but not pretentious.,Jong Ka Jib,2
Looking for a restaurant that feels exclusive but not pretentious.,Fuel,1
Looking for a restaurant that feels exclusive but not pretentious.,BRÜ Craft & Wurst,1
Looking for a restaurant that feels exclusive but not pretentious.,McGillin's Olde Ale House,2
Looking for a restaurant that feels exclusive but not pretentious.,Koreana,1
Looking for a restaurant that feels exclusive but not pretentious.,Yanako,2
Looking for a restaurant that feels exclusive but not pretentious.,Pho Ha,1
Looking for a restaurant that feels exclusive but not pretentious.,Tampopo,1
Looking for a restaurant that feels exclusive but not pretentious.,Rustica,2
Looking for a restaurant that feels exclusive but not pretentious.,Carmen's Famous Italian Hoagies,1
Looking for a restaurant that feels exclusive but not pretentious.,Max's Steaks,1
Looking for a restaurant that feels exclusive but not pretentious.,honeygrow,2
Looking for a restaurant that feels exclusive but not pretentious.,Dim Sum & Noodle,2
Looking for a restaurant that feels exclusive but not pretentious.,Elixr Coffee Roasters,2
Looking for a restaurant that feels exclusive but not pretentious.,Frankford Hall,2
Looking for a restaurant that feels exclusive but not pretentious.,Happily Ever After,2
Looking for a restaurant that feels exclusive but not pretentious.,The Couch Tomato Cafe,1
Looking for a restaurant that feels exclusive but not pretentious.,Pizzeria Beddia,2
Looking for a restaurant that feels exclusive but not pretentious.,Bobby's Burger Palace,2
Looking for a restaurant that feels exclusive but not pretentious.,Pho 75,1
Looking for a restaurant that feels exclusive but not pretentious.,Oscar's Tavern,2
Looking for a restaurant that feels exclusive but not pretentious.,Gooey Looie's,1
Looking for a restaurant that feels exclusive but not pretentious.,Underdogs,1
Looking for a restaurant that feels exclusive but not pretentious.,Buena Onda,2
Looking for a restaurant that feels exclusive but not pretentious.,Chabaa Thai Bistro,2
Looking for a restaurant that feels exclusive but not pretentious.,Barcade,1
Looking for a restaurant that feels exclusive but not pretentious.,Termini Bros Bakery,1
Looking for a restaurant that feels exclusive but not pretentious.,Cactus Restaurant & Bar,1
Looking for a restaurant that feels exclusive but not pretentious.,Fox and Hound,1
Looking for a restaurant that feels exclusive but not pretentious.,Nomad Pizza Company,2
Looking for a restaurant that feels exclusive but not pretentious.,The Original Tony Lukes,1
Looking for a restaurant that feels exclusive but not pretentious.,HipCityVeg - University City,1
Looking for a restaurant that feels exclusive but not pretentious.,Giwa Korean Kitchen,2
Looking for a restaurant that feels exclusive but not pretentious.,SPOT Gourmet Burgers,2
Looking for a restaurant that feels exclusive but not pretentious.,OCF Coffee House,2
Looking for a restaurant that feels exclusive but not pretentious.,Nomad Roman Pizza,2
Looking for a restaurant that feels exclusive but not pretentious.,Ishkabibble's,2
Looking for a restaurant that feels exclusive but not pretentious.,Pho Saigon,2
Looking for a restaurant that feels exclusive but not pretentious.,Shang Hai 1,1
Looking for a restaurant that feels exclusive but not pretentious.,Bareburger - Midtown Village,2
Looking for a restaurant that feels exclusive but not pretentious.,Evil Genius Beer,2
Looking for a restaurant that feels exclusive but not pretentious.,Jim's South St,2
Looking for a restaurant that feels exclusive but not pretentious.,Sang Kee Peking Duck House,2
Looking for a restaurant that feels exclusive but not pretentious.,Sonny's Famous Steaks,1
Looking for a restaurant that feels exclusive but not pretentious.,Bubblefish,2
Looking for a restaurant that feels exclusive but not pretentious.,Smiley's Cafe,1
Looking for a restaurant that feels exclusive but not pretentious.,Fuji Mountain,2
Looking for a restaurant that feels exclusive but not pretentious.,Dutch Eating Place,1
Looking for a restaurant that feels exclusive but not pretentious.,Mac Mart,1
Looking for a restaurant that feels exclusive but not pretentious.,Loews Philadelphia Hotel,2
Looking for a restaurant that feels exclusive but not pretentious.,Pho Cali Vietnamese Restaurant,1
Looking for a restaurant that feels exclusive but not pretentious.,Philadelphia Marriott Downtown,2
Looking for a restaurant that feels exclusive but not pretentious.,John's Roast Pork,1
Looking for a restaurant that feels exclusive but not pretentious.,Philip's Steaks,1
Looking for a restaurant that feels exclusive but not pretentious.,Hummus Grill,1
Looking for a restaurant that feels exclusive but not pretentious.,Tavern on Broad,0
Looking for a restaurant that feels exclusive but not pretentious.,Hai Street Kitchen & Co,1
Looking for a restaurant that feels exclusive but not pretentious.,Nifty Fifty's,0
Looking for a restaurant that feels exclusive but not pretentious.,Santucci's Original Square Pizza,1
Looking for a restaurant that feels exclusive but not pretentious.,Federal Donuts,1
Looking for a restaurant that feels exclusive but not pretentious.,Stockyard Sandwich,2
Looking for a restaurant that feels exclusive but not pretentious.,Lucha Cartel,2
Looking for a restaurant that feels exclusive but not pretentious.,Greek Lady,1
Looking for a restaurant that feels exclusive but not pretentious.,Masala Kitchen Kati Rolls and Platters,1
Looking for a restaurant that feels exclusive but not pretentious.,Byblos,2
Looking for a restaurant that feels exclusive but not pretentious.,Fadó Irish Pub,1
Looking for a restaurant that feels exclusive but not pretentious.,Fat Salmon,2
Looking for a restaurant that feels exclusive but not pretentious.,Nan Zhou Hand Drawn Noodle House,1
Looking for a restaurant that feels exclusive but not pretentious.,Blackbird Pizzeria,2
Looking for a restaurant that feels exclusive but not pretentious.,Jakes Sandwich Board - 12th St,1
Looking for a restaurant that feels exclusive but not pretentious.,BurgerFi,2
Looking for a restaurant that feels exclusive but not pretentious.,Nick's Old Original Roast Beef,2
Looking for a restaurant that feels exclusive but not pretentious.,By George! Pizza Pasta & Cheesesteaks,0
Looking for a restaurant that feels exclusive but not pretentious.,Campo's Philly Cheesesteaks,0
Looking for a restaurant that feels exclusive but not pretentious.,Jim's Steaks,1
Looking for a restaurant that feels exclusive but not pretentious.,Tacconelli's Pizzeria,2
Looking for a restaurant that feels exclusive but not pretentious.,Aki Nom Nom Sushi & Ramen,1
Looking for a restaurant that feels exclusive but not pretentious.,Chubby Cattle,2
Looking for a restaurant that feels exclusive but not pretentious.,Cosmi's Deli,2
Looking for a restaurant that feels exclusive but not pretentious.,Luke's Lobster Rittenhouse,1
Looking for a restaurant that feels exclusive but not pretentious.,Grindcore House,2
Looking for a restaurant that feels exclusive but not pretentious.,North Bowl,2
Looking for a restaurant that feels exclusive but not pretentious.,Del Rossi's Cheesesteak,0
Looking for a restaurant that feels exclusive but not pretentious.,Oh Brother Philly,1
Looking for a restaurant that feels exclusive but not pretentious.,Octopus Falafel Truck,2
Looking for a restaurant that feels exclusive but not pretentious.,Meltkraft At Reading Terminal Market,2
Looking for a restaurant that feels exclusive but not pretentious.,Sardi's Pollo A La Brasa,1
Looking for a restaurant that feels exclusive but not pretentious.,Drinker's Pub,1
Looking for a restaurant that feels exclusive but not pretentious.,Koch's Deli,2
Looking for a restaurant that feels exclusive but not pretentious.,&pizza - Walnut,1
Looking for a restaurant that feels exclusive but not pretentious.,Nom Nom Ramen,2
Looking for a restaurant that feels exclusive but not pretentious.,Vic Sushi Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,Magpie,2
Looking for a restaurant that feels exclusive but not pretentious.,A La Mousse,2
Looking for a restaurant that feels exclusive but not pretentious.,Pizza Brain,2
Looking for a restaurant that feels exclusive but not pretentious.,Mama's Vegetarian,1
Looking for a restaurant that feels exclusive but not pretentious.,Capogiro Gelato,1
Looking for a restaurant that feels exclusive but not pretentious.,Koto Sushi,2
Looking for a restaurant that feels exclusive but not pretentious.,Shake Shack,1
Looking for a restaurant that feels exclusive but not pretentious.,Terakawa Ramen,1
Looking for a restaurant that feels exclusive but not pretentious.,Crazy Sushi,2
Looking for a restaurant that feels exclusive but not pretentious.,Angelo's Pizzeria,2
Looking for a restaurant that feels exclusive but not pretentious.,Love & Honey Fried Chicken,2
Looking for a restaurant that feels exclusive but not pretentious.,500 Degrees,1
Looking for a restaurant that feels exclusive but not pretentious.,Helium Comedy Club,1
Looking for a restaurant that feels exclusive but not pretentious.,Jimmy G's Steaks,1
Looking for a restaurant that feels exclusive but not pretentious.,Spread Bagelry,1
Looking for a restaurant that feels exclusive but not pretentious.,Lucky Strike - Philadelphia,2
Looking for a restaurant that feels exclusive but not pretentious.,Isgro Pastries,1
