Query,City,Relevance Score
Cleanest cities to visit,Charlotte,1
Cleanest cities to visit,Yangon,0
Cleanest cities to visit,Thiruvananthapuram,2
Cleanest cities to visit,Aalborg,1
Cleanest cities to visit,Baku,1
Cleanest cities to visit,Sendai,1
Cleanest cities to visit,Minsk,2
Cleanest cities to visit,Leipzig,1
Cleanest cities to visit,Columbus,1
Cleanest cities to visit,Hanover,0
Cleanest cities to visit,Tbilisi,1
Cleanest cities to visit,Xiamen,3
Cleanest cities to visit,Cebu City,0
Cleanest cities to visit,Atlanta,0
Cleanest cities to visit,Bod酶,0
Cleanest cities to visit,Bologna,0
Cleanest cities to visit,Lagos City,0
Cleanest cities to visit,Belo Horizonte,0
Cleanest cities to visit,Yaounde虂,0
Cleanest cities to visit,Austin,1
Cleanest cities to visit,Durban,1
Cleanest cities to visit,Mangalore,1
Cleanest cities to visit,Karlsruhe,1
Cleanest cities to visit,Hiroshima,1
Cleanest cities to visit,Glasgow,1
Cleanest cities to visit,Kabul,0
Cleanest cities to visit,Monterrey,1
Cleanest cities to visit,Szczecin,1
Cleanest cities to visit,"Co虂rdoba (city, Argentina)",0
Cleanest cities to visit,Umea虋,1
Cleanest cities to visit,Eugene,2
Cleanest cities to visit,Denver,1
Cleanest cities to visit,Pristina,1
Cleanest cities to visit,Patna,0
Cleanest cities to visit,Cleveland,1
Cleanest cities to visit,Chengdu,1
Cleanest cities to visit,Trieste,1
Cleanest cities to visit,Cincinnati,1
Cleanest cities to visit,Christchurch,2
Cleanest cities to visit,Zhuhai,3
Cleanest cities to visit,Amman,1
Cleanest cities to visit,Porto Alegre,1
Cleanest cities to visit,Phuket,1
Cleanest cities to visit,Doha,2
Cleanest cities to visit,Xi'an,1
Cleanest cities to visit,Madurai,0
Cleanest cities to visit,Luzon,0
Cleanest cities to visit,Ulaanbaatar,1
Cleanest cities to visit,Ankara,1
Cleanest cities to visit,Curitiba,2
Cleanest cities to visit,O虉stersund,0
Cleanest cities to visit,Recife,0
Cleanest cities to visit,Surat,2
Cleanest cities to visit,San Salvador,0
Cleanest cities to visit,Marseille,0
Cleanest cities to visit,Wuhan,1
Cleanest cities to visit,Houston,1
Cleanest cities to visit,Chongqing,0
Cleanest cities to visit,Valencia,1
Cleanest cities to visit,Hangzhou,2
Cleanest cities to visit,Faroe Islands,2
Cleanest cities to visit,Phnom Penh,0
Cleanest cities to visit,Sofia,1
Cleanest cities to visit,Montpellier,0
Cleanest cities to visit,Dunedin,1
Cleanest cities to visit,Vilnius,1
Cleanest cities to visit,Salt Lake City,1
Cleanest cities to visit,Salvador,0
Cleanest cities to visit,Santiago,1
Cleanest cities to visit,Malta,2
Cleanest cities to visit,Mombasa,1
Cleanest cities to visit,Wroc艂aw,1
Cleanest cities to visit,Marrakech,1
Cleanest cities to visit,Champaign-Urbana,1
Cleanest cities to visit,San Jose虂 (Costa Rica),0
Cleanest cities to visit,Jinan,1
Cleanest cities to visit,Asuncio虂n,0
Cleanest cities to visit,Lucknow,1
Cleanest cities to visit,Indianapolis,2
Cleanest cities to visit,Fuzhou,2
Cleanest cities to visit,Hamilton (Ontario),1
Cleanest cities to visit,Ho Chi Minh City,0
Cleanest cities to visit,Sacramento,1
Cleanest cities to visit,Rijeka,0
Cleanest cities to visit,Quito,1
Cleanest cities to visit,Trabzon,1
Cleanest cities to visit,Kavala,1
Cleanest cities to visit,Vientiane,1
Cleanest cities to visit,Mu虉nster,1
Cleanest cities to visit,Dubrovnik,0
Cleanest cities to visit,Medelli虂n,1
Cleanest cities to visit,Linz,2
Cleanest cities to visit,Caracas,0
Cleanest cities to visit,Visby,0
Cleanest cities to visit,Qingdao,3
Cleanest cities to visit,Salzburg,1
Cleanest cities to visit,Bahrain,1
Cleanest cities to visit,Kiruna,1
Cleanest cities to visit,Guatemala City,0
Cleanest cities to visit,Indore,3
Cleanest cities to visit,Da Nang,3
Cleanest cities to visit,Chandigarh,3
Cleanest cities to visit,Tashkent,2
Cleanest cities to visit,Gdan虂sk,1
Cleanest cities to visit,Naples,0
Cleanest cities to visit,Seville,1
Cleanest cities to visit,Sanya,2
Cleanest cities to visit,Taichung,1
Cleanest cities to visit,Varanasi,0
Cleanest cities to visit,Portland (Maine),0
Cleanest cities to visit,Gold Coast,1
Cleanest cities to visit,Baltimore,0
Cleanest cities to visit,Kunming,2
Cleanest cities to visit,Sapporo,2
Cleanest cities to visit,Changchun,1
Cleanest cities to visit,Vaasa,1
Cleanest cities to visit,Hanoi,0
Cleanest cities to visit,Genoa,0
Cleanest cities to visit,Wenzhou,1
Cleanest cities to visit,Albuquerque,0
Cleanest cities to visit,Surabaya,1
Cleanest cities to visit,Ias苔i,0
Cleanest cities to visit,Anchorage,1
Cleanest cities to visit,Surat Thani,1
Cleanest cities to visit,Khabarovsk,1
Cleanest cities to visit,Luxembourg (city),2
Cleanest cities to visit,Phoenix,1
Cleanest cities to visit,Astana,0
Cleanest cities to visit,Turin,1
Cleanest cities to visit,Jacksonville,0
Cleanest cities to visit,Haikou,2
Cleanest cities to visit,Belfast,1
Cleanest cities to visit,Jaipur,1
Cleanest cities to visit,Florence,0
Cleanest cities to visit,Santo Domingo,0
Cleanest cities to visit,Guadalajara,1
Cleanest cities to visit,Leh,2
Cleanest cities to visit,Weihai,3
Cleanest cities to visit,Dallas,1
Cleanest cities to visit,Bilbao,2
Cleanest cities to visit,Colombo,1
Cleanest cities to visit,Debrecen,1
Cleanest cities to visit,Guilin,2
Cleanest cities to visit,Luxor,0
Cleanest cities to visit,Kumamoto,1
Cleanest cities to visit,Ma虂laga,1
Cleanest cities to visit,Timis苔oara,2
Cleanest cities to visit,Tenerife,1
Cleanest cities to visit,Aberdeen,3
Cleanest cities to visit,Cali,1
Cleanest cities to visit,Halifax,1
Cleanest cities to visit,Isfahan,1
Cleanest cities to visit,Abuja,2
Cleanest cities to visit,Zadar,1
Cleanest cities to visit,Panama City,1
Cleanest cities to visit,Kazan,1
Cleanest cities to visit,Quebec City,1
Cleanest cities to visit,Maldives,0
Cleanest cities to visit,Newcastle upon Tyne,0
Cleanest cities to visit,Havana,0
Cleanest cities to visit,Fortaleza,0
Cleanest cities to visit,Victoria (British Columbia),1
Cleanest cities to visit,Fiji,1
Cleanest cities to visit,Podgorica,1
Cleanest cities to visit,Santorini,1
Cleanest cities to visit,Sudbury (Ontario),1
Cleanest cities to visit,Amritsar,1
Cleanest cities to visit,Batumi,1
Cleanest cities to visit,Mauritius,1
Cleanest cities to visit,Takamatsu,0
Cleanest cities to visit,Okinawa,0
Cleanest cities to visit,Guwahati,0
Cleanest cities to visit,Okayama,1
Cleanest cities to visit,Newark (New Jersey),0
Cleanest cities to visit,San Jose (California),1
Cleanest cities to visit,Lansing,0
Cleanest cities to visit,Spokane,1
Cleanest cities to visit,Nelson (New Zealand),2
Cleanest cities to visit,Orlando,0
Cleanest cities to visit,Molde,0
Cleanest cities to visit,Ibiza,0
Cleanest cities to visit,Bhubaneswar,3
Cleanest cities to visit,Kansas City,1
Cleanest cities to visit,Jodhpur,1
Cleanest cities to visit,Udaipur,2
Cleanest cities to visit,Ta'if,1
Cleanest cities to visit,Split,0
Cleanest cities to visit,Tabriz,1
Cleanest cities to visit,Alexandria,0
Cleanest cities to visit,San Juan,1
Cleanest cities to visit,Pretoria,1
Cleanest cities to visit,Asahikawa,1
Cleanest cities to visit,Madison,2
Cleanest cities to visit,Jeddah,1
Cleanest cities to visit,Cuzco,0
Cleanest cities to visit,Kigali,3
Cleanest cities to visit,Albany (New York),0
Cleanest cities to visit,Saint Thomas,0
Cleanest cities to visit,Santa Fe (New Mexico),0
Cleanest cities to visit,Rochester (Minnesota),1
Cleanest cities to visit,Baghdad,0
Cleanest cities to visit,Muscat,1
Cleanest cities to visit,Florianopolis,2
Cleanest cities to visit,Rosario,1
Cleanest cities to visit,Queenstown (New Zealand),1
Cleanest cities to visit,Samsun,1
Cleanest cities to visit,Casablanca,0
Cleanest cities to visit,Ko Samui,1
Cleanest cities to visit,Kingston (Jamaica),0
Cleanest cities to visit,Bydgoszcz,2
Cleanest cities to visit,Dakar,0
Cleanest cities to visit,Bishkek,1
Cleanest cities to visit,Galapagos Islands,1
Cleanest cities to visit,Boise,2
Cleanest cities to visit,Coimbatore,2
Cleanest cities to visit,Shiraz,0
Cleanest cities to visit,Kingston (Ontario),1
Cleanest cities to visit,Novosibirsk,0
Cleanest cities to visit,Hefei,1
Cleanest cities to visit,Bhopal,1
Cleanest cities to visit,Praia,0
Cleanest cities to visit,Cancu虂n,1
Cleanest cities to visit,Puerto Vallarta,2
Cleanest cities to visit,Allentown,0
Cleanest cities to visit,Lugano,2
Cleanest cities to visit,Zhengzhou,1
Cleanest cities to visit,Tangier,0
Cleanest cities to visit,Izmir,1
Cleanest cities to visit,Curac抬ao,1
Cleanest cities to visit,Providence,1
Cleanest cities to visit,Des Moines,2
Cleanest cities to visit,Kirkenes,0
Cleanest cities to visit,Siem Reap,1
Cleanest cities to visit,Cartagena (Colombia),0
Cleanest cities to visit,Miami,1
Cleanest cities to visit,Windhoek,1
Cleanest cities to visit,Gaborone,2
Cleanest cities to visit,Aruba,1
Cleanest cities to visit,Bordeaux,0
Cleanest cities to visit,Pisa,0
Cleanest cities to visit,Changsha,1
Cleanest cities to visit,Yekaterinburg,0
Cleanest cities to visit,Ishigaki,1
Cleanest cities to visit,Changzhou,1
Cleanest cities to visit,Windsor (Ontario),0
Cleanest cities to visit,Santa Barbara,1
Cleanest cities to visit,Nanning,1
Cleanest cities to visit,Lhasa,0
Cleanest cities to visit,Saint Martin,0
Cleanest cities to visit,Kauai,1
Cleanest cities to visit,Wuxi,1
Cleanest cities to visit,Dushanbe,1
Cleanest cities to visit,Tunis,1
Cleanest cities to visit,Rzeszo虂w,1
Cleanest cities to visit,Guayaquil,0
Cleanest cities to visit,Ningbo,1
Cleanest cities to visit,Manaus,0
Cleanest cities to visit,Accra,0
Cleanest cities to visit,Khartoum,0
Cleanest cities to visit,Ufa,1
Cleanest cities to visit,Varna,1
Cleanest cities to visit,Managua,0
Cleanest cities to visit,Asmara,1
Cleanest cities to visit,Mendoza,1
Cleanest cities to visit,Nantes,0
Cleanest cities to visit,Arequipa,1
Cleanest cities to visit,Vijayawada,1
Cleanest cities to visit,Oklahoma City,1
Cleanest cities to visit,Addis Ababa,0
Cleanest cities to visit,Srinagar,1
Cleanest cities to visit,Kharkiv,0
Cleanest cities to visit,Tucson,0
Cleanest cities to visit,Heraklion,1
Cleanest cities to visit,Taiyuan,0
Cleanest cities to visit,Niigata,0
Cleanest cities to visit,Krabi Town,0
Cleanest cities to visit,Klagenfurt,1
Cleanest cities to visit,Fort Lauderdale,1
Cleanest cities to visit,Saskatoon,1
Cleanest cities to visit,Nagpur,2
Cleanest cities to visit,Ouagadougou,3
Cleanest cities to visit,Kozhikode,0
Cleanest cities to visit,Vadodara,2
Cleanest cities to visit,Regina,1
Cleanest cities to visit,Louisville,1
Cleanest cities to visit,Samara,0
Cleanest cities to visit,Niamey,0
Cleanest cities to visit,Hakodate,0
Cleanest cities to visit,Urumqi,0
Cleanest cities to visit,Ithaca (New York),1
Cleanest cities to visit,Shenyang,1
Cleanest cities to visit,Toulouse,0
Cleanest cities to visit,Khajuraho,1
Cleanest cities to visit,Riyadh,1
Cleanest cities to visit,Gillette,0
Cleanest cities to visit,Nanaimo,0
Cleanest cities to visit,Faro,0
Cleanest cities to visit,Friedrichshafen,0
Cleanest cities to visit,Port Elizabeth,2
Cleanest cities to visit,Georgetown (Guyana),0
Cleanest cities to visit,"Santa Cruz (city, Bolivia)",1
Cleanest cities to visit,Aomori,1
Cleanest cities to visit,Katowice,1
Cleanest cities to visit,Natal,1
Cleanest cities to visit,Diyarbak谋r,0
Cleanest cities to visit,Las Vegas,1
