Query,City,Relevance Score
Perfect cities for introverts,Bamako,0
Perfect cities for introverts,Aalborg,1
Perfect cities for introverts,Omaha,1
Perfect cities for introverts,Mendoza,1
Perfect cities for introverts,Dushanbe,1
Perfect cities for introverts,Kingston (Jamaica),0
Perfect cities for introverts,Puebla,1
Perfect cities for introverts,Curac抬ao,1
Perfect cities for introverts,Toulouse,1
Perfect cities for introverts,Manaus,1
Perfect cities for introverts,Isfahan,1
Perfect cities for introverts,San Antonio,1
Perfect cities for introverts,Reno,1
Perfect cities for introverts,Ranchi,1
Perfect cities for introverts,Zakynthos,1
Perfect cities for introverts,A虋lesund,1
Perfect cities for introverts,Tucson,1
Perfect cities for introverts,Ithaca (New York),2
Perfect cities for introverts,Lansing,1
Perfect cities for introverts,Chattanooga,1
Perfect cities for introverts,Moroni (Comoros),1
Perfect cities for introverts,Jeddah,0
Perfect cities for introverts,Mazatlan,0
Perfect cities for introverts,Delhi,1
Perfect cities for introverts,Kiruna,1
Perfect cities for introverts,Nantes,1
Perfect cities for introverts,Churchill,1
Perfect cities for introverts,O虉stersund,1
Perfect cities for introverts,Roata虂n,1
Perfect cities for introverts,Springfield (Missouri),1
Perfect cities for introverts,Lucknow,1
Perfect cities for introverts,Blenheim (New Zealand),1
Perfect cities for introverts,Libreville,1
Perfect cities for introverts,Georgetown (Guyana),0
Perfect cities for introverts,Tegucigalpa,0
Perfect cities for introverts,Visby,2
Perfect cities for introverts,Patna,1
Perfect cities for introverts,Kefalonia,2
Perfect cities for introverts,El Paso,1
Perfect cities for introverts,Ishigaki,1
Perfect cities for introverts,Manizales,1
Perfect cities for introverts,Novosibirsk,1
Perfect cities for introverts,Kathmandu,1
Perfect cities for introverts,Harare,1
Perfect cities for introverts,Moncton,0
Perfect cities for introverts,Faro,1
Perfect cities for introverts,Saskatoon,1
Perfect cities for introverts,Cabo San Lucas,0
Perfect cities for introverts,Ningbo,1
Perfect cities for introverts,Alicante,1
Perfect cities for introverts,Port Blair,1
Perfect cities for introverts,Providence,2
Perfect cities for introverts,Surat Thani,1
Perfect cities for introverts,Gillette,1
Perfect cities for introverts,Knoxville,1
Perfect cities for introverts,Iquitos,1
Perfect cities for introverts,Gdan虂sk,1
Perfect cities for introverts,Varadero,0
Perfect cities for introverts,Windsor (Ontario),1
Perfect cities for introverts,Tottori,2
Perfect cities for introverts,Rajkot,1
Perfect cities for introverts,Charleston (South Carolina),1
Perfect cities for introverts,Maracaibo,1
Perfect cities for introverts,Pereira,1
Perfect cities for introverts,St. John's,1
Perfect cities for introverts,Sibiu,1
Perfect cities for introverts,Santa Marta,1
Perfect cities for introverts,Charlottetown,2
Perfect cities for introverts,Sudbury (Ontario),1
Perfect cities for introverts,Gran Canaria,1
Perfect cities for introverts,Little Rock,1
Perfect cities for introverts,Bydgoszcz,1
Perfect cities for introverts,Rzeszo虂w,1
Perfect cities for introverts,Seoul,1
Perfect cities for introverts,Umea虋,1
Perfect cities for introverts,Regina,1
Perfect cities for introverts,Lhasa,1
Perfect cities for introverts,Ko Samui,2
Perfect cities for introverts,Monterey (California),2
Perfect cities for introverts,Heraklion,1
Perfect cities for introverts,Molde,1
Perfect cities for introverts,Ta'if,1
Perfect cities for introverts,Nelson (New Zealand),2
Perfect cities for introverts,Traverse City,1
Perfect cities for introverts,West Palm Beach,1
Perfect cities for introverts,Apia,1
Perfect cities for introverts,Bissau,1
Perfect cities for introverts,Veracruz,0
Perfect cities for introverts,Saint John,1
Perfect cities for introverts,Tampico,1
Perfect cities for introverts,Kalamazoo,1
Perfect cities for introverts,Izmir,1
Perfect cities for introverts,Kailua-Kona,1
Perfect cities for introverts,Palm Springs,1
Perfect cities for introverts,San Pedro Sula,0
Perfect cities for introverts,Zanzibar,1
Perfect cities for introverts,Lethbridge,1
Perfect cities for introverts,Raleigh,2
Perfect cities for introverts,Grand Junction,1
Perfect cities for introverts,Livingstone,1
Perfect cities for introverts,Puerto Maldonado,1
Perfect cities for introverts,Missoula,2
Perfect cities for introverts,Jackson (Mississippi),1
Perfect cities for introverts,Ponta Delgada,1
Perfect cities for introverts,Tabriz,1
Perfect cities for introverts,Rhodes (city),1
Perfect cities for introverts,Syracuse (New York),1
Perfect cities for introverts,Grand Rapids,1
Perfect cities for introverts,Noume虂a,1
Perfect cities for introverts,Flores (Guatemala),2
Perfect cities for introverts,Bele虂m,1
Perfect cities for introverts,Aguascalientes,1
Perfect cities for introverts,Key West,1
Perfect cities for introverts,Ahmedabad,1
Perfect cities for introverts,Villahermosa,1
Perfect cities for introverts,Miami,0
Perfect cities for introverts,Larnaca,1
Perfect cities for introverts,Nassau,1
Perfect cities for introverts,Koror,1
Perfect cities for introverts,Hefei,1
Perfect cities for introverts,Pensacola,1
Perfect cities for introverts,Nouakchott,0
Perfect cities for introverts,Haugesund,1
Perfect cities for introverts,Maceio虂,1
Perfect cities for introverts,San Cristobal (Galapagos),2
Perfect cities for introverts,Fredericton,2
Perfect cities for introverts,Changchun,1
Perfect cities for introverts,Ankara,1
Perfect cities for introverts,Tianjin,1
Perfect cities for introverts,Samsun,1
Perfect cities for introverts,Kashgar,1
Perfect cities for introverts,Belize City,1
Perfect cities for introverts,Guwahati,1
Perfect cities for introverts,Spokane,1
Perfect cities for introverts,Kenora,2
Perfect cities for introverts,Takamatsu,1
Perfect cities for introverts,Greenville (South Carolina),1
Perfect cities for introverts,Norfolk (Virginia),1
Perfect cities for introverts,Longyearbyen,2
Perfect cities for introverts,Chongqing,1
Perfect cities for introverts,Khartoum,0
Perfect cities for introverts,Pamplona,1
Perfect cities for introverts,Victoria Falls,1
Perfect cities for introverts,Corpus Christi,0
Perfect cities for introverts,Joa虄o Pessoa,1
Perfect cities for introverts,Aqaba,1
Perfect cities for introverts,Algiers,1
Perfect cities for introverts,Cagliari,1
Perfect cities for introverts,Saint Lucia,1
Perfect cities for introverts,Lalibela,1
Perfect cities for introverts,Rapid City,1
Perfect cities for introverts,Sendai,2
Perfect cities for introverts,Lagos City,0
Perfect cities for introverts,Chania,1
Perfect cities for introverts,Goia虃nia,1
Perfect cities for introverts,Diyarbak谋r,1
Perfect cities for introverts,Calvi,1
Perfect cities for introverts,South Bend,1
Perfect cities for introverts,Fiji,1
Perfect cities for introverts,Inuvik,1
Perfect cities for introverts,Red Deer,1
Perfect cities for introverts,Coimbatore,1
Perfect cities for introverts,Charleston (West Virginia),1
Perfect cities for introverts,Matsuyama,2
Perfect cities for introverts,Medford (Oregon),1
Perfect cities for introverts,Haikou,1
Perfect cities for introverts,Sault Sainte Marie (Ontario),1
Perfect cities for introverts,Huatulco,1
Perfect cities for introverts,Mauritius,1
Perfect cities for introverts,I虃les-de-la-Madeleine,2
Perfect cities for introverts,Napier,1
Perfect cities for introverts,Lubbock,1
Perfect cities for introverts,Mont-Tremblant,0
Perfect cities for introverts,Nagpur,1
Perfect cities for introverts,Aomori,1
Perfect cities for introverts,Hohhot,1
Perfect cities for introverts,Bermuda,1
Perfect cities for introverts,Taupo虅,1
Perfect cities for introverts,Aspen,1
Perfect cities for introverts,Hakodate,1
Perfect cities for introverts,Barbados,1
Perfect cities for introverts,Peoria (Illinois),1
Perfect cities for introverts,Minot,1
Perfect cities for introverts,Bakersfield,1
Perfect cities for introverts,Yellowknife,1
Perfect cities for introverts,Myrtle Beach,0
Perfect cities for introverts,Columbia (South Carolina),1
Perfect cities for introverts,Santa Rosa (California),1
Perfect cities for introverts,Gondar,1
Perfect cities for introverts,Xining,1
Perfect cities for introverts,Punta Cana,0
Perfect cities for introverts,Providenciales,1
Perfect cities for introverts,Fairbanks,1
Perfect cities for introverts,Dayton,1
Perfect cities for introverts,Durango (Colorado),1
Perfect cities for introverts,Pula,1
Perfect cities for introverts,Iqaluit,2
Perfect cities for introverts,Tauranga,1
Perfect cities for introverts,Leticia,1
Perfect cities for introverts,Medina,1
Perfect cities for introverts,Abidjan,1
Perfect cities for introverts,Changsha,1
Perfect cities for introverts,Sharjah,1
Perfect cities for introverts,Cranbrook,1
Perfect cities for introverts,Rarotonga,1
Perfect cities for introverts,Salinas,1
Perfect cities for introverts,East London,0
Perfect cities for introverts,Fresno,1
Perfect cities for introverts,Shantou,1
Perfect cities for introverts,Mashhad,0
Perfect cities for introverts,Bhubaneswar,1
Perfect cities for introverts,Fort Myers,1
Perfect cities for introverts,Nanning,1
Perfect cities for introverts,Bahrain,1
Perfect cities for introverts,Campo Grande,1
Perfect cities for introverts,Juba,0
Perfect cities for introverts,Fayetteville (Arkansas),1
Perfect cities for introverts,Fargo,1
Perfect cities for introverts,Springfield (Illinois),1
Perfect cities for introverts,Timmins,1
Perfect cities for introverts,Rosario,1
Perfect cities for introverts,Lincoln,1
Perfect cities for introverts,Trujillo (Peru),1
Perfect cities for introverts,Aswan,2
Perfect cities for introverts,Grand Cayman,1
Perfect cities for introverts,Konya,2
Perfect cities for introverts,Asahikawa,1
Perfect cities for introverts,Galapagos Islands,2
Perfect cities for introverts,Friedrichshafen,1
Perfect cities for introverts,Puerto Plata,0
Perfect cities for introverts,Port-au-Prince,0
Perfect cities for introverts,Montego Bay,0
Perfect cities for introverts,Nanaimo,1
Perfect cities for introverts,Fort Wayne,1
Perfect cities for introverts,Shenyang,1
Perfect cities for introverts,Appleton,1
Perfect cities for introverts,Jackson (Wyoming),1
Perfect cities for introverts,Sept-I虃les,1
Perfect cities for introverts,Acapulco,0
Perfect cities for introverts,Kirkenes,1
Perfect cities for introverts,Vigo,1
Perfect cities for introverts,Colorado Springs,1
Perfect cities for introverts,Abbotsford,1
Perfect cities for introverts,Bloemfontein,1
Perfect cities for introverts,Prince George,1
Perfect cities for introverts,Nagasaki,1
Perfect cities for introverts,Niigata,1
Perfect cities for introverts,Port of Spain,1
Perfect cities for introverts,Chihuahua,1
Perfect cities for introverts,Billings,1
Perfect cities for introverts,Akita,2
Perfect cities for introverts,Hargeisa,1
Perfect cities for introverts,Wichita,1
Perfect cities for introverts,Santa Ana (California),1
Perfect cities for introverts,Thunder Bay,2
Perfect cities for introverts,Samara,1
Perfect cities for introverts,Dunhuang,1
Perfect cities for introverts,Baghdad,0
Perfect cities for introverts,North Bay (Ontario),1
Perfect cities for introverts,Petrolina,0
Perfect cities for introverts,St. George (Utah),1
Perfect cities for introverts,Evansville,1
Perfect cities for introverts,Van,1
Perfect cities for introverts,Erie,1
Perfect cities for introverts,Luzon,1
Perfect cities for introverts,Beihai,1
Perfect cities for introverts,Wuxi,1
Perfect cities for introverts,Flint,1
Perfect cities for introverts,Srinagar,1
Perfect cities for introverts,Bismarck,1
Perfect cities for introverts,Whitehorse,1
Perfect cities for introverts,Miyazaki,1
Perfect cities for introverts,Great Falls (Montana),1
Perfect cities for introverts,Cuiaba虂,1
Perfect cities for introverts,Kamloops,1
Perfect cities for introverts,Mogadishu,0
Perfect cities for introverts,Baton Rouge,1
Perfect cities for introverts,Taiyuan,1
Perfect cities for introverts,Burbank,1
Perfect cities for introverts,Shreveport,1
Perfect cities for introverts,Ashgabat,1
Perfect cities for introverts,Vijayawada,0
Perfect cities for introverts,Okinawa,1
Perfect cities for introverts,Jamnagar,1
Perfect cities for introverts,Obihiro,1
Perfect cities for introverts,Lafayette (Louisiana),1
Perfect cities for introverts,Blantyre,1
Perfect cities for introverts,Agartala,2
Perfect cities for introverts,Adana,0
Perfect cities for introverts,Mobile,1
Perfect cities for introverts,Zhanjiang,1
Perfect cities for introverts,Yantai,1
Perfect cities for introverts,Imphal,1
Perfect cities for introverts,Nanchang,0
Perfect cities for introverts,Bozeman,1
Perfect cities for introverts,North Platte,1
Perfect cities for introverts,Toyama,1
Perfect cities for introverts,Rouyn-Noranda,1
Perfect cities for introverts,Tongatapu,1
Perfect cities for introverts,Denizli,1
Perfect cities for introverts,Kayseri,0
Perfect cities for introverts,Malatya,1
Perfect cities for introverts,Manta,1
Perfect cities for introverts,Teresina,1
Perfect cities for introverts,Redding,1
Perfect cities for introverts,Guiyang,1
Perfect cities for introverts,Basra,0
Perfect cities for introverts,Amarillo,1
Perfect cities for introverts,Asturias,2
Perfect cities for introverts,Changzhou,1
Perfect cities for introverts,Grande Prairie,1
Perfect cities for introverts,Luanda,0
Perfect cities for introverts,Dandong,1
Perfect cities for introverts,Grenada,1
Perfect cities for introverts,Bathurst (New Brunswick),1
Perfect cities for introverts,Castlegar,1
Perfect cities for introverts,Guam,1
Perfect cities for introverts,Bryan-College Station,0
Perfect cities for introverts,Wuhan,1
Perfect cities for introverts,Yinchuan,1
Perfect cities for introverts,Kittila虉,2
Perfect cities for introverts,Yanji,2
Perfect cities for introverts,Brindisi,1
Perfect cities for introverts,Axum,1
Perfect cities for introverts,Zihuatanejo,1
Perfect cities for introverts,Prince Rupert,1
Perfect cities for introverts,Huangshan,1
Perfect cities for introverts,Sarnia,1
Perfect cities for introverts,Iguac抬u Falls,1
Perfect cities for introverts,Lake Charles,1
